Setpoint,Reactor Temperature,Jacket Temperature,Action
55.62321935,74.3094,57.9974,[0.25]
55.63474396,74.3323,58.0126,[0.25]
55.64626112,74.3551,58.0277,[0.25]
55.65777086,74.3779,58.0428,[0.25]
55.66927318,74.4006,58.0578,[0.25]
55.68076809,74.4232,58.0728,[0.25]
55.69225561,74.4458,58.0878,[0.25]
55.70373574,74.4683,58.1027,[0.25]
55.7152085,74.4908,58.1176,[0.25]
55.7266739,74.5132,58.1325,[0.25]
55.73813195,74.5356,58.1473,[0.25]
55.74958266,74.5579,58.1621,[0.25]
55.76102603,74.5802,58.1768,[0.25]
55.77246209,74.6024,58.1915,[0.25]
55.78389084,74.6246,58.2062,[0.25]
55.7953123,74.6467,58.2209,[0.25]
55.80672646,74.6688,58.2355,[0.25]
55.81813335,74.6908,58.2501,[0.25]
55.82953297,74.7127,58.2646,[0.25]
55.84092533,74.7346,58.2791,[0.25]
55.85231044,74.7564,58.2936,[0.25]
55.86368832,74.7782,58.308,[0.25]
55.87505897,74.7999,58.3224,[0.25]
55.8864224,74.8216,58.3368,[0.25]
55.89777862,74.8432,58.3511,[0.25]
55.90912765,74.8648,58.3654,[0.25]
55.92046948,74.8863,58.3797,[0.25]
55.93180414,74.9078,58.3939,[0.25]
55.94313163,74.9292,58.4081,[0.25]
55.95445195,74.9506,58.4222,[0.25]
55.96576512,74.9719,58.4363,[0.25]
55.97707115,74.9932,58.4504,[0.25]
55.98837005,75.0144,58.4645,[0.25]
55.99966182,75.0356,58.4785,[0.25]
56.01094648,75.0567,58.4925,[0.25]
56.02222402,75.0777,58.5065,[0.25]
56.03349447,75.0987,58.5204,[0.25]
56.04475784,75.1196,58.5343,[0.25]
56.05601412,75.1405,58.5481,[0.25]
56.06726332,75.1613,58.5619,[0.25]
56.07850547,75.1821,58.5757,[0.25]
56.08974055,75.2028,58.5894,[0.25]
56.10096859,75.2235,58.6031,[0.25]
56.11218959,75.2441,58.6168,[0.25]
56.12340356,75.2647,58.6304,[0.25]
56.13461051,75.2852,58.644,[0.25]
56.14581044,75.3057,58.6576,[0.25]
56.15700336,75.3261,58.6711,[0.25]
56.16818929,75.3465,58.6846,[0.25]
56.17936822,75.3668,58.6981,[0.25]
56.19054017,75.3871,58.7115,[0.25]
56.20170514,75.4073,58.7249,[0.25]
56.21286314,75.4275,58.7383,[0.25]
56.22401419,75.4476,58.7516,[0.25]
56.23515828,75.4677,58.7649,[0.25]
56.24629542,75.4877,58.7782,[0.25]
56.25742562,75.5077,58.7914,[0.25]
56.26854889,75.5277,58.8046,[0.25]
56.27966524,75.5476,58.8178,[0.25]
56.29077466,75.5675,58.8309,[0.25]
56.30187718,75.5873,58.844,[0.25]
56.31297279,75.6071,58.8571,[0.25]
56.32406151,75.6268,58.8702,[0.25]
56.33514333,75.6465,58.8832,[0.25]
56.34621827,75.6661,58.8962,[0.25]
56.35728634,75.6857,58.9092,[0.25]
56.36834753,75.7052,58.9222,[0.25]
56.37940186,75.7247,58.9351,[0.25]
56.39044933,75.7441,58.948,[0.25]
56.40148995,75.7635,58.9608,[0.25]
56.41252373,75.7828,58.9736,[0.25]
56.42355066,75.8021,58.9864,[0.25]
56.43457077,75.8213,58.9991,[0.25]
56.44558404,75.8405,59.0118,[0.25]
56.4565905,75.8596,59.0245,[0.25]
56.46759014,75.8787,59.0372,[0.25]
56.47858297,75.8977,59.0498,[0.25]
56.489569,75.9167,59.0624,[0.25]
56.50054824,75.9356,59.0749,[0.25]
56.51152068,75.9545,59.0874,[0.25]
56.52248634,75.9733,59.0999,[0.25]
56.53344521,75.9921,59.1124,[0.25]
56.54439731,76.0108,59.1248,[0.25]
56.55534265,76.0295,59.1372,[0.25]
56.56628121,76.0482,59.1495,[0.25]
56.57721302,76.0668,59.1618,[0.25]
56.58813808,76.0854,59.1741,[0.25]
56.59905639,76.1039,59.1864,[0.25]
56.60996796,76.1224,59.1986,[0.25]
56.62087278,76.1408,59.2108,[0.25]
56.63177088,76.1592,59.223,[0.25]
56.64266225,76.1775,59.2352,[0.25]
56.65354689,76.1958,59.2473,[0.25]
56.66442481,76.214,59.2594,[0.25]
56.67529603,76.2322,59.2715,[0.25]
56.68616053,76.2503,59.2835,[0.25]
56.69701833,76.2684,59.2955,[0.25]
56.70786943,76.2864,59.3075,[0.25]
56.71871383,76.3044,59.3194,[0.25]
56.72955155,76.3224,59.3313,[0.25]
56.74038258,76.3403,59.3432,[0.25]
56.75120692,76.3582,59.355,[0.25]
56.76202459,76.376,59.3668,[0.25]
56.77283559,76.3938,59.3786,[0.25]
56.78363991,76.4115,59.3903,[0.25]
56.79443757,76.4292,59.402,[0.25]
56.80522857,76.4468,59.4137,[0.25]
56.81601292,76.4644,59.4254,[0.25]
56.82679061,76.482,59.437,[0.25]
56.83756165,76.4995,59.4486,[0.25]
56.84832604,76.517,59.4602,[0.25]
56.8590838,76.5344,59.4718,[0.25]
56.86983491,76.5518,59.4833,[0.25]
56.88057939,76.5691,59.4948,[0.25]
56.89131724,76.5864,59.5063,[0.25]
56.90204847,76.6037,59.5177,[0.25]
56.91277307,76.6209,59.5291,[0.25]
56.92349105,76.6381,59.5405,[0.25]
56.93420241,76.6552,59.5518,[0.25]
56.94490716,76.6723,59.5631,[0.25]
56.9556053,76.6893,59.5744,[0.25]
56.96629683,76.7063,59.5857,[0.25]
56.97698176,76.7233,59.5969,[0.25]
56.98766009,76.7402,59.6081,[0.25]
56.99833182,76.7571,59.6193,[0.25]
57.00899695,76.7739,59.6305,[0.25]
57.0196555,76.7907,59.6416,[0.25]
57.03030745,76.8074,59.6527,[0.25]
57.04095282,76.8241,59.6638,[0.25]
57.05159161,76.8408,59.6748,[0.25]
57.06222381,76.8574,59.6858,[0.25]
57.07284944,76.874,59.6968,[0.25]
57.08346849,76.8905,59.7078,[0.25]
57.09408097,76.907,59.7187,[0.25]
57.10468688,76.9234,59.7296,[0.25]
57.11528622,76.9398,59.7405,[0.25]
57.125879,76.9562,59.7513,[0.25]
57.13646521,76.9725,59.7621,[0.25]
57.14704486,76.9888,59.7729,[0.25]
57.15761796,77.005,59.7837,[0.25]
57.1681845,77.0212,59.7944,[0.25]
57.17874448,77.0374,59.8051,[0.25]
57.18929792,77.0535,59.8158,[0.25]
57.1998448,77.0696,59.8265,[0.25]
57.21038514,77.0856,59.8371,[0.25]
57.22091893,77.1016,59.8477,[0.25]
57.23144618,77.1176,59.8583,[0.25]
57.24196688,77.1335,59.8688,[0.25]
57.25248105,77.1494,59.8793,[0.25]
57.26298868,77.1652,59.8898,[0.25]
57.27348977,77.181,59.9003,[0.25]
57.28398432,77.1967,59.9107,[0.25]
57.29447235,77.2124,59.9211,[0.25]
57.30495384,77.2281,59.9315,[0.25]
57.3154288,77.2437,59.9419,[0.25]
57.32589724,77.2593,59.9522,[0.25]
57.33635915,77.2748,59.9625,[0.25]
57.34681453,77.2903,59.9728,[0.25]
57.35726339,77.3058,59.983,[0.25]
57.36770573,77.3212,59.9932,[0.25]
57.37814154,77.3366,60.0034,[0.25]
57.38857083,77.3519,60.0136,[0.25]
57.39899361,77.3672,60.0237,[0.25]
57.40940987,77.3825,60.0338,[0.25]
57.41981961,77.3977,60.0439,[0.25]
57.43022283,77.4129,60.054,[0.25]
57.44061955,77.428,60.0641,[0.25]
57.45100974,77.4431,60.0741,[0.25]
57.46139343,77.4582,60.0841,[0.25]
57.4717706,77.4732,60.0941,[0.25]
57.48214126,77.4882,60.104,[0.25]
57.49250541,77.5031,60.1139,[0.25]
57.50286306,77.518,60.1238,[0.25]
57.51321419,77.5329,60.1336,[0.25]
57.52355882,77.5477,60.1434,[0.25]
57.53389694,77.5625,60.1532,[0.25]
57.54422855,77.5773,60.163,[0.25]
57.55455365,77.592,60.1728,[0.25]
57.56487225,77.6067,60.1825,[0.25]
57.57518435,77.6214,60.1922,[0.25]
57.58548994,77.636,60.2019,[0.25]
57.59578903,77.6506,60.2116,[0.25]
57.60608161,77.6651,60.2212,[0.25]
57.61636769,77.6796,60.2308,[0.25]
57.62664726,77.6941,60.2404,[0.25]
57.63692033,77.7085,60.25,[0.25]
57.6471869,77.7229,60.2595,[0.25]
57.65744697,77.7373,60.269,[0.25]
57.66770053,77.7516,60.2785,[0.25]
57.67794759,77.7659,60.288,[0.25]
57.68818815,77.7802,60.2975,[0.25]
57.69842221,77.7944,60.3069,[0.25]
57.70864976,77.8086,60.3163,[0.25]
57.71887081,77.8227,60.3257,[0.25]
57.72908536,77.8368,60.335,[0.25]
57.73929341,77.8509,60.3443,[0.25]
57.74949495,77.8649,60.3536,[0.25]
57.75968999,77.8789,60.3629,[0.25]
57.76987852,77.8929,60.3722,[0.25]
57.78006055,77.9068,60.3814,[0.25]
57.79023608,77.9207,60.3906,[0.25]
57.8004051,77.9346,60.3998,[0.25]
57.81056762,77.9484,60.409,[0.25]
57.82072363,77.9622,60.4181,[0.25]
57.83087313,77.976,60.4272,[0.25]
57.84101613,77.9897,60.4363,[0.25]
57.85115263,78.0034,60.4454,[0.25]
57.86128261,78.017,60.4545,[0.25]
57.87140609,78.0306,60.4635,[0.25]
57.88152305,78.0442,60.4725,[0.25]
57.89163351,78.0577,60.4815,[0.25]
57.90173746,78.0712,60.4904,[0.25]
57.9118349,78.0847,60.4993,[0.25]
57.92192582,78.0981,60.5082,[0.25]
57.93201023,78.1115,60.5171,[0.25]
57.94208813,78.1249,60.526,[0.25]
57.95215952,78.1382,60.5348,[0.25]
57.96222438,78.1515,60.5436,[0.25]
57.97228274,78.1648,60.5524,[0.25]
57.98233457,78.178,60.5612,[0.25]
57.99237989,78.1912,60.57,[0.25]
58.00241869,78.2044,60.5787,[0.25]
58.01245096,78.2175,60.5874,[0.25]
58.02247672,78.2306,60.5961,[0.25]
58.03249595,78.2437,60.6048,[0.25]
58.04250866,78.2567,60.6134,[0.25]
58.05251485,78.2697,60.622,[0.25]
58.0625145,78.2827,60.6306,[0.25]
58.07250763,78.2956,60.6392,[0.25]
58.08249423,78.3085,60.6477,[0.25]
58.0924743,78.3214,60.6562,[0.25]
58.10244784,78.3342,60.6647,[0.25]
58.11241485,78.347,60.6732,[0.25]
58.12237532,78.3598,60.6817,[0.25]
58.13232925,78.3725,60.6901,[0.25]
58.14227665,78.3852,60.6985,[0.25]
58.15221751,78.3978,60.7069,[0.25]
58.16215183,78.4104,60.7153,[0.25]
58.17207961,78.423,60.7236,[0.25]
58.18200084,78.4355,60.7319,[0.25]
58.19191553,78.448,60.7402,[0.25]
58.20182367,78.4605,60.7485,[0.25]
58.21172526,78.4729,60.7568,[0.25]
58.2216203,78.4853,60.765,[0.25]
58.23150879,78.4977,60.7732,[0.25]
58.24139072,78.5101,60.7814,[0.25]
58.2512661,78.5224,60.7896,[0.25]
58.26113493,78.5347,60.7977,[0.25]
58.27099719,78.547,60.8058,[0.25]
58.28085289,78.5592,60.8139,[0.25]
58.29070203,78.5714,60.822,[0.25]
58.3005446,78.5836,60.8301,[0.25]
58.31038061,78.5957,60.8382,[0.25]
58.32021004,78.6078,60.8462,[0.25]
58.33003291,78.6199,60.8542,[0.25]
58.3398492,78.632,60.8622,[0.25]
58.34965892,78.644,60.8702,[0.25]
58.35946206,78.656,60.8781,[0.25]
58.36925862,78.668,60.886,[0.25]
58.37904859,78.6799,60.8939,[0.25]
58.38883199,78.6918,60.9018,[0.25]
58.3986088,78.7037,60.9097,[0.25]
58.40837902,78.7155,60.9176,[0.25]
58.41814265,78.7273,60.9254,[0.25]
58.42789968,78.7391,60.9332,[0.25]
58.43765013,78.7509,60.941,[0.25]
58.44739397,78.7626,60.9488,[0.25]
58.45713122,78.7743,60.9565,[0.25]
58.46686186,78.786,60.9642,[0.25]
58.4765859,78.7976,60.9719,[0.25]
58.48630333,78.8092,60.9796,[0.25]
58.49601415,78.8208,60.9873,[0.25]
58.50571836,78.8324,60.995,[0.25]
58.51541596,78.8439,61.0026,[0.25]
58.52510693,78.8554,61.0102,[0.25]
58.53479129,78.8669,61.0178,[0.25]
58.54446903,78.8783,61.0254,[0.25]
58.55414015,78.8897,61.033,[0.25]
58.56380463,78.9011,61.0405,[0.25]
58.57346249,78.9124,61.048,[0.25]
58.58311371,78.9237,61.0555,[0.25]
58.5927583,78.935,61.063,[0.25]
58.60239625,78.9463,61.0705,[0.25]
58.61202757,78.9575,61.0779,[0.25]
58.62165223,78.9687,61.0853,[0.25]
58.63127026,78.9799,61.0927,[0.25]
58.64088163,78.991,61.1001,[0.25]
58.65048635,79.0021,61.1075,[0.25]
58.66008442,79.0132,61.1148,[0.25]
58.66967583,79.0243,61.1221,[0.25]
58.67926058,79.0353,61.1294,[0.25]
58.68883867,79.0463,61.1367,[0.25]
58.69841009,79.0573,61.144,[0.25]
58.70797485,79.0682,61.1513,[0.25]
58.71753293,79.0791,61.1585,[0.25]
58.72708434,79.09,61.1657,[0.25]
58.73662907,79.1009,61.1729,[0.25]
58.74616712,79.1117,61.1801,[0.25]
58.75569848,79.1225,61.1873,[0.25]
58.76522316,79.1333,61.1944,[0.25]
58.77474115,79.1441,61.2015,[0.25]
58.78425245,79.1548,61.2086,[0.25]
58.79375705,79.1655,61.2157,[0.25]
58.80325495,79.1762,61.2228,[0.25]
58.81274616,79.1868,61.2299,[0.25]
58.82223065,79.1974,61.2369,[0.25]
58.83170844,79.208,61.2439,[0.25]
58.84117952,79.2186,61.2509,[0.25]
58.85064388,79.2291,61.2579,[0.25]
58.86010152,79.2396,61.2649,[0.25]
58.86955245,79.2501,61.2719,[0.25]
58.87899664,79.2606,61.2788,[0.25]
58.88843412,79.271,61.2857,[0.25]
58.89786486,79.2814,61.2926,[0.25]
58.90728886,79.2918,61.2995,[0.25]
58.91670613,79.3021,61.3064,[0.25]
58.92611666,79.3124,61.3132,[0.25]
58.93552045,79.3227,61.32,[0.25]
58.94491748,79.333,61.3268,[0.25]
58.95430777,79.3432,61.3336,[0.25]
58.9636913,79.3534,61.3404,[0.25]
58.97306808,79.3636,61.3471,[0.25]
58.98243809,79.3738,61.3538,[0.25]
58.99180134,79.3839,61.3605,[0.25]
59.00115782,79.394,61.3672,[0.25]
59.01050753,79.4041,61.3739,[0.25]
59.01985046,79.4141,61.3806,[0.25]
59.02918662,79.4241,61.3873,[0.25]
59.038516,79.4341,61.3939,[0.25]
59.04783859,79.4441,61.4005,[0.25]
59.05715439,79.454,61.4071,[0.25]
59.0664634,79.4639,61.4137,[0.25]
59.07576561,79.4738,61.4202,[0.25]
59.08506102,79.4837,61.4267,[0.25]
59.09434963,79.4935,61.4332,[0.25]
59.10363143,79.5033,61.4397,[0.25]
59.11290643,79.5131,61.4462,[0.25]
59.1221746,79.5229,61.4527,[0.25]
59.13143597,79.5326,61.4592,[0.25]
59.1406905,79.5423,61.4656,[0.25]
59.14993822,79.552,61.472,[0.25]
59.15917911,79.5617,61.4784,[0.25]
59.16841316,79.5713,61.4848,[0.25]
59.17764038,79.5809,61.4912,[0.25]
59.18686075,79.5905,61.4976,[0.25]
59.19607429,79.6001,61.5039,[0.25]
59.20528098,79.6096,61.5102,[0.25]
59.21448081,79.6191,61.5165,[0.25]
59.22367379,79.6286,61.5228,[0.25]
59.23285992,79.6381,61.5291,[0.25]
59.24203918,79.6475,61.5354,[0.25]
59.25121157,79.6569,61.5416,[0.25]
59.26037709,79.6663,61.5478,[0.25]
59.26953574,79.6757,61.554,[0.25]
59.27868752,79.6851,61.5602,[0.25]
59.28783241,79.6944,61.5664,[0.25]
59.29697041,79.7037,61.5726,[0.25]
59.30610153,79.713,61.5788,[0.25]
59.31522575,79.7223,61.5849,[0.25]
59.32434308,79.7315,61.591,[0.25]
59.33345351,79.7407,61.5971,[0.25]
59.34255703,79.7499,61.6032,[0.25]
59.35165364,79.7591,61.6093,[0.25]
59.36074334,79.7683,61.6154,[0.25]
59.36982612,79.7774,61.6214,[0.25]
59.37890199,79.7865,61.6274,[0.25]
59.38797093,79.7956,61.6334,[0.25]
59.39703294,79.8047,61.6394,[0.25]
59.40608801,79.8137,61.6454,[0.25]
59.41513616,79.8227,61.6514,[0.25]
59.42417736,79.8317,61.6574,[0.25]
59.43321161,79.8407,61.6633,[0.25]
59.44223892,79.8497,61.6692,[0.25]
59.45125928,79.8586,61.6751,[0.25]
59.46027268,79.8675,61.681,[0.25]
59.46927912,79.8764,61.6869,[0.25]
59.47827859,79.8853,61.6928,[0.25]
59.4872711,79.8941,61.6987,[0.25]
59.49625663,79.9029,61.7046,[0.25]
59.50523519,79.9117,61.7104,[0.25]
59.51420677,79.9205,61.7162,[0.25]
59.52317136,79.9293,61.722,[0.25]
59.53212896,79.938,61.7278,[0.25]
59.54107957,79.9467,61.7336,[0.25]
59.55002318,79.9554,61.7394,[0.25]
59.5589598,79.9641,61.7451,[0.25]
59.5678894,79.9728,61.7508,[0.25]
59.576812,79.9814,61.7565,[0.25]
59.58572758,79.99,61.7622,[0.25]
59.59463615,79.9986,61.7679,[0.25]
59.6035377,80.0072,61.7736,[0.25]
59.61243221,80.0157,61.7793,[0.25]
59.6213197,80.0242,61.785,[0.25]
59.63020016,80.0327,61.7906,[0.25]
59.63907357,80.0412,61.7962,[0.25]
59.64793995,80.0497,61.8018,[0.25]
59.65679927,80.0581,61.8074,[0.25]
59.66565155,80.0665,61.813,[0.25]
59.67449677,80.0749,61.8186,[0.25]
59.68333493,80.0833,61.8241,[0.25]
59.69216603,80.0917,61.8296,[0.25]
59.70099006,80.1,61.8351,[0.25]
59.70980702,80.1083,61.8406,[0.25]
59.7186169,80.1166,61.8461,[0.25]
59.7274197,80.1249,61.8516,[0.25]
59.73621542,80.1332,61.8571,[0.25]
59.74500405,80.1414,61.8626,[0.25]
59.75378559,80.1496,61.868,[0.25]
59.76256002,80.1578,61.8734,[0.25]
59.77132736,80.166,61.8788,[0.25]
59.78008759,80.1741,61.8842,[0.25]
59.78884072,80.1822,61.8896,[0.25]
59.79758672,80.1903,61.895,[0.25]
59.80632561,80.1984,61.9004,[0.25]
59.81505738,80.2065,61.9057,[0.25]
59.82378202,80.2145,61.911,[0.25]
59.83249953,80.2225,61.9163,[0.25]
59.8412099,80.2305,61.9216,[0.25]
59.84991314,80.2385,61.9269,[0.25]
59.85860923,80.2465,61.9322,[0.25]
59.86729817,80.2544,61.9375,[0.25]
59.87597996,80.2623,61.9428,[0.25]
59.88465459,80.2702,61.948,[0.25]
59.89332206,80.2781,61.9532,[0.25]
59.90198237,80.286,61.9584,[0.25]
59.9106355,80.2938,61.9636,[0.25]
59.91928146,80.3016,61.9688,[0.25]
59.92792025,80.3094,61.974,[0.25]
59.93655185,80.3172,61.9792,[0.25]
59.94517627,80.325,61.9843,[0.25]
59.95379349,80.3327,61.9894,[0.25]
59.96240352,80.3404,61.9945,[0.25]
59.97100635,80.3481,61.9996,[0.25]
59.97960197,80.3558,62.0047,[0.25]
59.98819039,80.3635,62.0098,[0.25]
59.99677159,80.3711,62.0149,[0.25]
60.00534558,80.3787,62.0199,[0.25]
60.01391235,80.3863,62.0249,[0.25]
60.02247189,80.3939,62.0299,[0.25]
60.0310242,80.4015,62.0349,[0.25]
60.03956927,80.409,62.0399,[0.25]
60.04810711,80.4165,62.0449,[0.25]
60.05663771,80.424,62.0499,[0.25]
60.06516106,80.4315,62.0549,[0.25]
60.07367716,80.439,62.0599,[0.25]
60.082186,80.4465,62.0648,[0.25]
60.09068758,80.4539,62.0697,[0.25]
60.0991819,80.4613,62.0746,[0.25]
60.10766895,80.4687,62.0795,[0.25]
60.11614872,80.4761,62.0844,[0.25]
60.12462122,80.4835,62.0893,[0.25]
60.13308644,80.4908,62.0942,[0.25]
60.14154437,80.4981,62.0991,[0.25]
60.14999501,80.5054,62.1039,[0.25]
60.15843836,80.5127,62.1087,[0.25]
60.16687441,80.52,62.1135,[0.25]
60.17530316,80.5272,62.1183,[0.25]
60.1837246,80.5344,62.1231,[0.25]
60.19213872,80.5416,62.1279,[0.25]
60.20054553,80.5488,62.1327,[0.25]
60.20894503,80.556,62.1374,[0.25]
60.21733719,80.5631,62.1422,[0.25]
60.22572203,80.5702,62.1469,[0.25]
60.23409953,80.5773,62.1516,[0.25]
60.2424697,80.5844,62.1563,[0.25]
60.25083253,80.5915,62.161,[0.25]
60.25918801,80.5986,62.1657,[0.25]
60.26753614,80.6056,62.1704,[0.25]
60.27587691,80.6126,62.175,[0.25]
60.28421033,80.6196,62.1796,[0.25]
60.29253638,80.6266,62.1842,[0.25]
60.30085507,80.6336,62.1888,[0.25]
60.30916638,80.6405,62.1934,[0.25]
60.31747032,80.6474,62.198,[0.25]
60.32576688,80.6543,62.2026,[0.25]
60.33405606,80.6612,62.2072,[0.25]
60.34233784,80.6681,62.2118,[0.25]
60.35061223,80.675,62.2163,[0.25]
60.35887923,80.6818,62.2208,[0.25]
60.36713882,80.6886,62.2253,[0.25]
60.37539101,80.6954,62.2298,[0.25]
60.38363579,80.7022,62.2343,[0.25]
60.39187315,80.709,62.2388,[0.25]
60.4001031,80.7157,62.2433,[0.25]
60.40832562,80.7224,62.2478,[0.25]
60.41654072,80.7291,62.2522,[0.25]
60.42474838,80.7358,62.2566,[0.25]
60.43294861,80.7425,62.261,[0.25]
60.4411414,80.7492,62.2654,[0.25]
60.44932675,80.7559,62.2698,[0.25]
60.45750464,80.7625,62.2742,[0.25]
60.46567509,80.7691,62.2786,[0.25]
60.47383808,80.7757,62.283,[0.25]
60.48199361,80.7823,62.2874,[0.25]
60.49014167,80.7889,62.2918,[0.25]
60.49828226,80.7955,62.2962,[0.25]
60.50641539,80.8021,62.3005,[0.25]
60.51454103,80.8086,62.3048,[0.25]
60.52265919,80.8151,62.3091,[0.25]
60.53076987,80.8216,62.3134,[0.25]
60.53887305,80.8281,62.3177,[0.25]
60.54696875,80.8346,62.322,[0.25]
60.55505694,80.8411,62.3263,[0.25]
60.56313763,80.8476,62.3306,[0.25]
60.57121082,80.854,62.3349,[0.25]
60.57927649,80.8604,62.3392,[0.25]
60.58733465,80.8668,62.3434,[0.25]
60.59538529,80.8732,62.3476,[0.25]
60.60342841,80.8796,62.3518,[0.25]
60.61146399,80.886,62.356,[0.25]
60.61949205,80.8923,62.3602,[0.25]
60.62751258,80.8986,62.3644,[0.25]
60.63552556,80.9049,62.3686,[0.25]
60.643531,80.9112,62.3728,[0.25]
60.65152889,80.9175,62.377,[0.25]
60.65951923,80.9238,62.3811,[0.25]
60.66750201,80.9301,62.3853,[0.25]
60.67547724,80.9363,62.3894,[0.25]
60.68344489,80.9425,62.3935,[0.25]
60.69140499,80.9487,62.3976,[0.25]
60.6993575,80.9549,62.4017,[0.25]
60.70730245,80.9611,62.4058,[0.25]
60.71523981,80.9673,62.4099,[0.25]
60.72316959,80.9735,62.414,[0.25]
60.73109178,80.9796,62.4181,[0.25]
60.73900637,80.9857,62.4222,[0.25]
60.74691337,80.9918,62.4262,[0.25]
60.75481277,80.9979,62.4302,[0.25]
60.76270457,81.004,62.4342,[0.25]
60.77058875,81.0101,62.4382,[0.25]
60.77846533,81.0162,62.4422,[0.25]
60.78633429,81.0222,62.4462,[0.25]
60.79419562,81.0282,62.4502,[0.25]
60.80204934,81.0342,62.4542,[0.25]
60.80989542,81.0402,62.4582,[0.25]
60.81773387,81.0462,62.4622,[0.25]
60.82556469,81.0522,62.4662,[0.25]
60.83338786,81.0582,62.4701,[0.25]
60.8412034,81.0642,62.4741,[0.25]
60.84901128,81.0701,62.478,[0.25]
60.85681151,81.076,62.4819,[0.25]
60.86460409,81.0819,62.4858,[0.25]
60.872389,81.0878,62.4897,[0.25]
60.88016625,81.0937,62.4936,[0.25]
60.88793584,81.0996,62.4975,[0.25]
60.89569775,81.1055,62.5014,[0.25]
60.90345199,81.1113,62.5053,[0.25]
60.91119855,81.1171,62.5092,[0.25]
60.91893743,81.1229,62.513,[0.25]
60.92666861,81.1287,62.5168,[0.25]
60.93439211,81.1345,62.5206,[0.25]
60.94210792,81.1403,62.5244,[0.25]
60.94981602,81.1461,62.5282,[0.25]
60.95751643,81.1518,62.532,[0.25]
60.96520912,81.1575,62.5358,[0.25]
60.97289411,81.1632,62.5396,[0.25]
60.98057139,81.1689,62.5434,[0.25]
60.98824094,81.1746,62.5472,[0.25]
60.99590278,81.1803,62.551,[0.25]
61.00355689,81.186,62.5548,[0.25]
61.01120327,81.1917,62.5585,[0.25]
61.01884192,81.1973,62.5623,[0.25]
61.02647284,81.2029,62.566,[0.25]
61.03409602,81.2085,62.5697,[0.25]
61.04171145,81.2141,62.5734,[0.25]
61.04931913,81.2197,62.5771,[0.25]
61.05691907,81.2253,62.5808,[0.25]
61.06451125,81.2309,62.5845,[0.25]
61.07209567,81.2365,62.5882,[0.25]
61.07967233,81.242,62.5919,[0.25]
61.08724122,81.2475,62.5956,[0.25]
61.09480235,81.253,62.5992,[0.25]
61.1023557,81.2585,62.6028,[0.25]
61.10990128,81.264,62.6064,[0.25]
61.11743908,81.2695,62.61,[0.25]
61.12496909,81.275,62.6136,[0.25]
61.13249132,81.2804,62.6172,[0.25]
61.14000575,81.2858,62.6208,[0.25]
61.14751239,81.2912,62.6244,[0.25]
61.15501124,81.2966,62.628,[0.25]
61.16250228,81.302,62.6316,[0.25]
61.16998552,81.3074,62.6352,[0.25]
61.17746095,81.3128,62.6388,[0.25]
61.18492857,81.3182,62.6423,[0.25]
61.19238837,81.3235,62.6459,[0.25]
61.19984035,81.3288,62.6494,[0.25]
61.20728451,81.3341,62.6529,[0.25]
61.21472085,81.3394,62.6564,[0.25]
61.22214936,81.3447,62.6599,[0.25]
61.22957003,81.35,62.6634,[0.25]
61.23698287,81.3553,62.6669,[0.25]
61.24438787,81.3606,62.6704,[0.25]
61.25178502,81.3658,62.6739,[0.25]
61.25917433,81.371,62.6774,[0.25]
61.26655579,81.3762,62.6808,[0.25]
61.2739294,81.3814,62.6842,[0.25]
61.28129515,81.3866,62.6876,[0.25]
61.28865304,81.3918,62.691,[0.25]
61.29600307,81.397,62.6944,[0.25]
61.30334523,81.4022,62.6978,[0.25]
61.31067952,81.4073,62.7013,[0.25]
61.31800594,81.4124,62.7047,[0.25]
61.32532448,81.4175,62.7081,[0.25]
61.33263514,81.4226,62.7115,[0.25]
61.33993792,81.4277,62.7149,[0.25]
61.34723281,81.4328,62.7183,[0.25]
61.35451981,81.4379,62.7216,[0.25]
61.36179892,81.443,62.725,[0.25]
61.36907014,81.448,62.7283,[0.25]
61.37633345,81.453,62.7316,[0.25]
61.38358887,81.458,62.7349,[0.25]
61.39083637,81.463,62.7382,[0.25]
61.39807597,81.468,62.7415,[0.25]
61.40530766,81.473,62.7448,[0.25]
61.41253143,81.478,62.7481,[0.25]
61.41974729,81.483,62.7514,[0.25]
61.42695522,81.488,62.7547,[0.25]
61.43415523,81.4929,62.758,[0.25]
61.44134731,81.4978,62.7613,[0.25]
61.44853146,81.5027,62.7646,[0.25]
61.45570767,81.5076,62.7678,[0.25]
61.46287595,81.5125,62.771,[0.25]
61.47003629,81.5174,62.7742,[0.25]
61.47718869,81.5223,62.7774,[0.25]
61.48433314,81.5272,62.7807,[0.25]
61.49146965,81.532,62.7839,[0.25]
61.4985982,81.5368,62.7871,[0.25]
61.50571879,81.5416,62.7903,[0.25]
61.51283143,81.5464,62.7935,[0.25]
61.51993611,81.5512,62.7967,[0.25]
61.52703282,81.556,62.7999,[0.25]
61.53412157,81.5608,62.8031,[0.25]
61.54120235,81.5656,62.8062,[0.25]
61.54827515,81.5704,62.8094,[0.25]
61.55533998,81.5751,62.8125,[0.25]
61.56239683,81.5798,62.8156,[0.25]
61.5694457,81.5845,62.8187,[0.25]
61.57648659,81.5892,62.8218,[0.25]
61.58351949,81.5939,62.8249,[0.25]
61.5905444,81.5986,62.828,[0.25]
61.59756132,81.6033,62.8311,[0.25]
